Config,Organization,RAM,CPU,Scrubbed IPs,Duration_Seconds,Num_Commands
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.848,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.44,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.639,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.328,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.628,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.383,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.659,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.913,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.763,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.498,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.315,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.449,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.086,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.295,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.544,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.76,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.649,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.262,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.884,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.71,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.163,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.306,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.489,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,8.725,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.575,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.295,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.553,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.286,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.157,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.94,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.735,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,63.727,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,62.677,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,64.01,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.041,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.091,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.263,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.341,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.214,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.39,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,64.019,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.367,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.311,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,67.579,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,63.928,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,63.852,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,64.049,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.672,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.419,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,67.744,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,63.366,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.735,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,0.854,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,65.453,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,62.923,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,9.996,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.891,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.289,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,8.037,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.529,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,65.043,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,7.98,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.26,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.647,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,9.303,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.57,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,8.79,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,63.831,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,65.162,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.008,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,14.478,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,62.829,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,14.261,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.03,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.794,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,9.576,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,63.208,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,8.095,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,9.064,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.171,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.875,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.79,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.887,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.378,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.489,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.302,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,28.369,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,10.937,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,64.144,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.257,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.309,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,8.529,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,63.461,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.839,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.43,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,10.305,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,36.005,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.054,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,17.478,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,7.892,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.11,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.479,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.909,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,8.159,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.658,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,70.105,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,15.116,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.794,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.54,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,66.171,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.054,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,0.964,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.643,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.273,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,11.221,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.673,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.992,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,10.649,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.381,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,21.347,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.9,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.175,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.31,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.201,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.081,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.556,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.235,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.599,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,19.017,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,278.436,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.829,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,13.081,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.935,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.23,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.024,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.193,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.687,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,0.503,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,10.913,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.279,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.638,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,7.996,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.849,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.25,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.204,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.056,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,11.653,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,19.78,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,10.814,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.705,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.803,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.086,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,7.377,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.988,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,0.67,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,13.214,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.665,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.103,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.539,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,14.999,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,52.112,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.01,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.687,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.014,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.005,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.928,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,15.733,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.083,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.84,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.208,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,13.089,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.28,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.874,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,5.412,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.84,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.889,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.21,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.365,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,7.932,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.271,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.983,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.593,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,10.04,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,7.906,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.187,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.718,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.802,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.308,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.434,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,9.159,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,3.606,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.292,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,6.516,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,10.301,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,15.021,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.066,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,9.582,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.815,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,258.791,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,47.061,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,55.102,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.65,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,106.308,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.299,1
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,8.672,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,4.335,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,2.062,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,18.9,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,1.696,0
restaurant_low_high,restaurant,low,high,xxx.xxx.xxx.xxx,13.085,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.815,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.43,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.554,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.53,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.335,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.462,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.523,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.482,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.475,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.325,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.402,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.106,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,5.951,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.484,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.99,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.566,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.978,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.127,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.074,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.519,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.473,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,81.26,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.454,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.4,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.437,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.451,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.544,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.489,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.63,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.47,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.109,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.405,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.514,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.489,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.495,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,57.755,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.59,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.531,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.6,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.445,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.467,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.479,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.528,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.597,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.082,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.477,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.111,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.411,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.746,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.064,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.98,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.25,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.143,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.504,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.867,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.451,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.415,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.489,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.422,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.449,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.491,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.464,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,13.373,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.536,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.399,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.397,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.996,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,15.067,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.099,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.621,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.469,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.486,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.448,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.674,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.771,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,141.169,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.443,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.066,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,7.079,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,7.659,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,12.017,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,14.437,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,13.54,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,12.183,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.955,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,12.89,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,12.766,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,12.254,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,22.562,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.478,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,11.587,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,14.602,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,16.986,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,16.703,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,20.102,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,13.079,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,13.216,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,4.391,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.973,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.424,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.769,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.976,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.961,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.116,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.033,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.622,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.039,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.431,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.072,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.858,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.461,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.17,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.43,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.274,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.437,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.428,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.209,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.27,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,16.387,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.16,12
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.436,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.346,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.278,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.019,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.441,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.791,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,7.288,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,3.242,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.976,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,2.263,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.832,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.632,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.934,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.96,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,1.928,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.969,0
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.722,1
restaurant_low_low,restaurant,low,low,xxx.xxx.xxx.xxx,0.719,1
